timestamp,close,high,low,open,volume,200_MA,RSI,ADX,MACD_Histogram,ATR,OBV,Market_State,Questionable,market_state,questionable
2024-08-31 00:00:00+00:00,58969.8984375,59432.59375,58768.78515625,59117.48046875,12403470760,63681.25587890630,44.57927171681500,20.050701922085000,-148.2800105640660,2512.523516835310,1194990892301,Bear,FALSE,Ranging,
2024-09-01 00:00:00+00:00,57325.48828125,59062.0703125,57217.82421875,58969.80078125,24592449997,63708.74984375,40.31670142302100,20.572085847156500,-285.1920158628280,2464.789415186360,1170398442304,Bear,FALSE,Ranging,
2024-09-02 00:00:00+00:00,59112.48046875,59403.0703125,57136.02734375,57326.96875,27036454524,63744.61947265630,46.32321256341270,20.857300471380300,-239.4389276808130,2450.6646690123400,1197434896828,Bear,FALSE,Ranging,
2024-09-03 00:00:00+00:00,57431.0234375,59815.05859375,57425.16796875,59106.19140625,26666961053,63770.97357421880,42.03632571242780,20.875979735219600,-302.39594666299400,2446.3236658686000,1170767935775,Bear,FALSE,Ranging,
2024-09-04 00:00:00+00:00,57971.5390625,58511.5703125,55673.1640625,57430.34765625,35627680312,63802.5162890625,43.835657257348500,21.526938916366900,-287.6997182648900,2474.329564735130,1206395616087,Bear,FALSE,Ranging,
2024-09-05 00:00:00+00:00,56160.48828125,58300.58203125,55712.453125,57971.703125,31030280656,63822.70599609380,39.42014986730100,22.131401013146600,-374.51808788459600,2482.4580891290500,1175365335431,Bear,FALSE,Ranging,
2024-09-06 00:00:00+00:00,53948.75390625,56976.109375,52598.69921875,56160.19140625,49361693566,63833.55404296880,34.80878973818150,23.633702022638400,-545.1297668849490,2617.8118082091100,1126003641865,Bear,FALSE,Ranging,
2024-09-07 00:00:00+00:00,54139.6875,54838.14453125,53740.0703125,53949.0859375,19061486526,63842.82810546880,35.51014208053020,25.02869581716650,-604.7426050209950,2509.2591232477500,1145065128391,Bear,FALSE,Ranging,
2024-09-08 00:00:00+00:00,54841.56640625,55300.859375,53653.7578125,54147.93359375,18268287531,63857.8400390625,38.14458888090170,26.002826986997800,-557.672849721523,2447.676440337200,1163333415922,Bear,FALSE,Ranging,
2024-09-09 00:00:00+00:00,57019.53515625,58041.125,54598.43359375,54851.88671875,34618096173,63886.4128515625,45.57436390145830,25.25426483255410,-350.7323313505920,2518.748937902400,1197951512095,Bear,FALSE,Ranging,
2024-09-10 00:00:00+00:00,57648.7109375,58029.9765625,56419.4140625,57020.09765625,28857630507,63920.99666015630,47.53489418406190,24.559171403427900,-152.47703889767900,2453.878478052220,1226809142602,Bear,FALSE,Ranging,
2024-09-11 00:00:00+00:00,57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672,63949.85701171880,46.65595951599600,24.256290573428900,-29.362139470347800,2451.742905959210,1189760079930,Bear,FALSE,Ranging,
2024-09-12 00:00:00+00:00,58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949,63981.82587890630,49.24857199519280,23.652734574109,109.79086991848000,2362.636827854980,1223595787879,Bear,FALSE,Ranging,
2024-09-13 00:00:00+00:00,60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356,64012.07037109380,56.36971435542840,21.96858298574930,357.41737965728000,2408.0134941689100,1256086316235,Bear,FALSE,Ranging,
2024-09-14 00:00:00+00:00,60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496,64026.66912109380,54.463408329404000,20.40042652293420,467.1162779831860,2317.3582334247000,1239657910739,Bear,FALSE,Ranging,
2024-09-15 00:00:00+00:00,59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867,64010.05935546880,51.727382823200200,19.356168317843600,467.20551886630100,2272.2333149657900,1221536949872,Bear,FALSE,Ranging,
2024-09-16 00:00:00+00:00,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,63995.02998046880,48.56318358980180,18.944088638399300,386.79990623159200,2231.6574978253800,1189504127759,Bear,FALSE,Ranging,
2024-09-17 00:00:00+00:00,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,63984.36951171880,54.90993930528710,17.724966204385200,457.51567699736700,2335.68335735571,1227579697877,Bear,FALSE,Ranging,
2024-09-18 00:00:00+00:00,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,63982.468671875,58.41243878433200,16.758341988086400,568.7498854395510,2343.5497246874400,1268570400768,Bear,FALSE,Ranging,
2024-09-19 00:00:00+00:00,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,63981.3341015625,61.511234456467700,16.811305144667400,695.0388216456210,2337.765759977630,1311280653341,Ranging,FALSE,Ranging,
2024-09-20 00:00:00+00:00,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,63955.6469140625,62.1061111962507,16.957487983459500,756.3001727364330,2296.134332925650,1346457817563,Ranging,FALSE,Ranging,
2024-09-21 00:00:00+00:00,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,63953.6151171875,62.60369782732640,17.093229190909400,768.6355474066870,2186.428588163110,1360866433783,Ranging,FALSE,Ranging,
2024-09-22 00:00:00+00:00,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,63941.3246484375,63.25714877247340,17.414042690385500,751.2255683892460,2141.1619256157400,1381049782585,Ranging,FALSE,Ranging,
2024-09-23 00:00:00+00:00,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,63923.34623046880,61.79636137345760,18.026563251752400,677.8186815311110,2138.613250125330,1349649497160,Ranging,FALSE,Ranging,
2024-09-24 00:00:00+00:00,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,63903.35560546880,64.4885382591416,18.595332344450300,654.0108318468010,2125.697794759240,1379587832403,Ranging,FALSE,Ranging,
2024-09-25 00:00:00+00:00,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,63876.5769140625,59.13880253909980,19.17384357086090,525.0531785925650,2106.65715986572,1354509454703,Ranging,FALSE,Ranging,
2024-09-26 00:00:00+00:00,65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847,63857.38306640630,64.68674786145360,20.154798929273000,539.7590124939410,2179.1478872860300,1391382584550,Bull,FALSE,Ranging,
2024-09-27 00:00:00+00:00,65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449,63825.71685546880,66.1667052099568,21.353280256326500,551.3628809265170,2139.7589756941700,1423441397999,Bull,FALSE,Ranging,
2024-09-28 00:00:00+00:00,65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984,63797.74865234380,66.40789475529480,22.466155774304700,526.4407625014510,2043.8830555553000,1438685035983,Bull,FALSE,Ranging,
2024-09-29 00:00:00+00:00,65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575,63760.50767578130,65.10736653609890,23.491633467834000,456.4381519405940,1942.1291319442000,1423896821408,Bull,FALSE,Ranging,
2024-09-30 00:00:00+00:00,63329.5,65635.0546875,62873.6171875,65634.65625,37112957475,63720.17220703130,54.58754689716750,22.30790870697030,229.7622201344110,2000.6690153767600,1386783863933,Bull,FALSE,Ranging,
2024-10-01 00:00:00+00:00,60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500,63677.33837890630,45.9454916371336,21.724246307975600,-95.66842194197380,2137.885737492710,1336562940433,Bull,FALSE,Ranging,
2024-10-02 00:00:00+00:00,60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398,63653.92671875,45.3125024280906,21.274073881650800,-319.6869278579290,2153.8037763325100,1295800218035,Bull,FALSE,Ranging,
2024-10-03 00:00:00+00:00,60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279,63615.77060546880,45.81097147325360,20.915290271248900,-446.5567941544080,2113.548819094480,1331906665314,Bull,FALSE,Ranging,
2024-10-04 00:00:00+00:00,62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513,63588.36501953130,50.80024683581660,19.902797830472900,-429.4694262871770,2105.8703878198700,1361492137827,Bull,FALSE,Ranging,
2024-10-05 00:00:00+00:00,62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749,63589.2508984375,50.88391429161820,18.962626278323900,-404.1134416441890,2004.1254605648800,1374797548576,Bull,FALSE,Ranging,
2024-10-06 00:00:00+00:00,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,63563.7773046875,53.638230348720800,17.685198996780900,-328.89382074321900,1941.4323473102500,1389573782243,Ranging,FALSE,Ranging,
2024-10-07 00:00:00+00:00,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,63547.50365234380,51.169912554070000,17.253974205455000,-309.2980630651210,1966.4126260738000,1355320219633,Ranging,FALSE,Ranging,
2024-10-08 00:00:00+00:00,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,63539.2696875,50.71801184297810,16.63460269928310,-294.40913843505500,1921.0075947471000,1327185744476,Ranging,FALSE,Ranging,
2024-10-09 00:00:00+00:00,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,63521.8691796875,44.458363245044700,15.823253676955600,-374.8075917907710,1940.5229562830200,1299514762113,Ranging,FALSE,Ranging,
2024-10-10 00:00:00+00:00,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,63487.0708203125,43.315716537594000,15.835509823497200,-430.58295552168300,1969.1652897628100,1269061948543,Ranging,FALSE,Ranging,
2024-10-11 00:00:00+00:00,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,63449.50220703130,52.57789675826310,14.8601667406745,-308.86743527960400,2068.135347190460,1299389090137,Ranging,FALSE,Ranging,
2024-10-12 00:00:00+00:00,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,63415.52814453130,55.288934375324800,13.980497790756500,-172.3712231576710,1992.2339384625700,1316133201023,Ranging,FALSE,Ranging,
2024-10-13 00:00:00+00:00,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,63382.50830078130,53.7765954919743,13.04166700253740,-102.90782759114400,1938.2897732152500,1297955671333,Ranging,FALSE,Ranging,
2024-10-14 00:00:00+00:00,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,63359.01416015630,63.75932493716900,13.624384194334500,146.81854558637200,2088.4362068248700,1341662629389,Ranging,FALSE,Ranging,
2024-10-15 00:00:00+00:00,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,63344.75556640630,66.20712834732600,14.689185280044900,355.72065942338700,2158.7253616945200,1390526500268,Ranging,FALSE,Ranging,
2024-10-16 00:00:00+00:00,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,63334.59263671880,67.56261084289500,15.852221977798600,500.25436164487100,2119.9994430020600,1428721689802,Ranging,FALSE,Ranging,
2024-10-17 00:00:00+00:00,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,63314.92357421880,66.49289119837910,16.855237451394100,545.6618554173300,2058.9152193947700,1395930791291,Ranging,FALSE,Ranging,
2024-10-18 00:00:00+00:00,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,63308.50677734380,69.02118014732840,18.175232498085500,603.9278442651940,2039.844824259430,1432787956305,Ranging,FALSE,Ranging,
2024-10-19 00:00:00+00:00,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,63323.0855859375,68.71401109013440,19.40094218429900,597.2179284018770,1940.0964216337500,1418344458397,Ranging,FALSE,Ranging,
2024-10-20 00:00:00+00:00,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,63338.1900390625,70.33468773784750,20.795654412268300,593.127710751402,1891.0387531242,1437320305915,Ranging,FALSE,Ranging,
2024-10-21 00:00:00+00:00,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,63332.485078125,61.55414337141600,21.103759597840600,444.49594450545100,1944.0276145081900,1399821694135,Bull,FALSE,Ranging,
2024-10-22 00:00:00+00:00,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,63330.10390625,61.52151503253000,21.20724715561550,315.90402741140800,1892.3264232933200,1368013221569,Bull,FALSE,Ranging,
2024-10-23 00:00:00+00:00,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,63317.7843359375,56.84338168524460,20.3418072321604,147.0049446934830,1915.3536095759400,1335749241216,Bull,FALSE,Ranging,
2024-10-24 00:00:00+00:00,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,63311.7768359375,62.54941406125900,20.226333365795700,130.9928640524950,1947.5973249633700,1367163669863,Bull,FALSE,Ranging,
2024-10-25 00:00:00+00:00,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,63286.832109375,55.59582485616160,19.5186064407971,4.100351643636940,2037.0806075552700,1325693685557,Bull,FALSE,Ranging,
2024-10-26 00:00:00+00:00,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,63276.2105078125,56.86186643498700,18.86143143901270,-64.9730811125853,1959.9554302298900,1345281783713,Bull,FALSE,Ranging,
2024-10-27 00:00:00+00:00,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,63262.917578125,59.88771392473490,18.72337737110250,-59.42798922155700,1918.1076093206200,1362003091591,Bull,FALSE,Ranging,
2024-10-28 00:00:00+00:00,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,63262.1533203125,65.52165521101180,19.478684685056800,60.624333789059200,1972.3236952620000,1400802948248,Bull,FALSE,Ranging,
2024-10-29 00:00:00+00:00,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,63289.7764453125,71.6237139090891,21.256858620304900,299.2574363891010,2106.250350957570,1459344822650,Bull,FALSE,Ranging,
2024-10-30 00:00:00+00:00,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,63332.36677734380,69.8213369125519,22.908020131606600,395.209389338768,2062.486933032030,1418698184819,Bull,FALSE,Ranging,
2024-10-31 00:00:00+00:00,70215.1875,72662.3125,69590.5,72335.046875,40627912076,63354.74908203130,60.65501606718660,23.223937222793500,284.5412244285250,2134.5816163868900,1378070272743,Bull,FALSE,Ranging,
2024-11-01 00:00:00+00:00,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,63385.03037109380,57.834742118348800,23.030131539368200,138.33120859414300,2180.6338223592500,1328080477378,Bull,FALSE,Ranging,
2024-11-02 00:00:00+00:00,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,63412.417421875,57.081107349247100,22.850169119044700,11.624660341429700,2084.419464512160,1309895865287,Bull,FALSE,Ranging,
2024-11-03 00:00:00+00:00,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,63449.73955078130,54.89535869844750,21.768707619980800,-118.89459837412300,2069.756132225580,1275027557632,Bull,FALSE,Ranging,
2024-11-04 00:00:00+00:00,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,63471.2333203125,51.30723622491790,20.39768788175740,-269.0340173824290,2109.7400692094700,1233842738284,Bull,FALSE,Ranging,
2024-11-05 00:00:00+00:00,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,63498.81328125,56.41614090971970,19.654417975247500,-264.86850117920500,2177.895912480220,1279889627488,Bull,FALSE,Ranging,
2024-11-06 00:00:00+00:00,75639.078125,76460.15625,69322.03125,69358.5,118592653963,63552.03646484380,70.11406493764220,20.949615420007600,138.34846815605900,2532.1979901602000,1398482281451,Bull,FALSE,Ranging,
2024-11-07 00:00:00+00:00,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,63606.9275390625,70.53615140001680,22.269343465971800,386.4480548097120,2527.2335131844700,1461949936440,Bull,FALSE,Ranging,
2024-11-08 00:00:00+00:00,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,63655.4665234375,71.57810073259020,23.572082600284400,547.3576413829390,2461.288820278440,1517126794443,Bull,FALSE,Ranging,
2024-11-09 00:00:00+00:00,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,63707.3244921875,71.96705218635410,24.781768939288900,617.947291991065,2368.2665161514100,1546136274804,Bull,FALSE,Ranging,
2024-11-10 00:00:00+00:00,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,63788.3109375,77.27076983101020,26.895291544258600,847.7495684764020,2549.746921247740,1628706869299,Bull,FALSE,Bull,
2024-11-11 00:00:00+00:00,88701.484375,89604.5,80283.25,80471.4140625,117966845037,63909.40982421880,84.36380898182720,29.8681406401461,1452.5845832833000,3033.4257125871800,1746673714336,Bull,FALSE,Bull,
2024-11-12 00:00:00+00:00,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,64030.41228515630,81.87008629661820,32.66071891816810,1684.8317647331500,3159.736264366670,1613000428961,Bull,FALSE,Bull,
2024-11-13 00:00:00+00:00,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,64166.23740234380,83.6991264147833,35.545620663935000,1882.8555504877900,3446.7138079833400,1736559456830,Bull,FALSE,Bull,
2024-11-14 00:00:00+00:00,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,64286.9233984375,73.56203319399920,38.224457999290000,1664.2702360965000,3563.548982413100,1648942751582,Bull,FALSE,Bull,
2024-11-15 00:00:00+00:00,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,64423.04783203130,76.99609509400980,40.72065860305790,1648.4802253058300,3647.855751526450,1727185861100,Bull,FALSE,Bull,
2024-11-16 00:00:00+00:00,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,64572.6559375,75.5896285735297,43.03855916369940,1480.9781598440600,3506.5602514174200,1682852668286,Bull,FALSE,Bull,
2024-11-17 00:00:00+00:00,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,64730.61513671880,73.55786685077830,44.39737558546650,1210.7025999349300,3448.3327334590300,1636502508981,Bull,FALSE,Bull,
2024-11-18 00:00:00+00:00,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,64887.711171875,74.28566478453160,45.81117659202930,977.3649729145840,3430.822917676240,1712038284065,Bull,FALSE,Bull,
2024-11-19 00:00:00+00:00,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,65034.9809375,76.11570103781410,47.29802070419540,847.6612934565520,3441.184338735080,1786559332360,Bull,FALSE,Bull,
2024-11-20 00:00:00+00:00,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,65187.22103515630,77.98521993057030,48.78535642233160,800.196679898726,3429.8514172182900,1858290288786,Bull,FALSE,Bull,
2024-11-21 00:00:00+00:00,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,65359.58900390630,81.2788709837307,50.57775652133350,943.3966989437220,3533.5489722384100,1964314794368,Bull,FALSE,Bull,
2024-11-22 00:00:00+00:00,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,65538.767578125,81.62916223776260,52.297059945719200,962.0872349774380,3454.9266126142400,2042788374919,Bull,FALSE,Bull,
2024-11-23 00:00:00+00:00,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,65715.97990234380,77.75043709944940,53.89355598264880,790.224959291816,3335.4167876060800,1998373730242,Bull,FALSE,Bull,
2024-11-24 00:00:00+00:00,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,65900.109296875,77.9689466380332,54.48488321961290,599.1134452213820,3301.394271527070,2050085750865,Bull,FALSE,Bull,
2024-11-25 00:00:00+00:00,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,66050.3709765625,63.92954594371680,53.372366954646900,76.05244014826080,3515.0173369537100,1969176288375,Bull,FALSE,Bull,
2024-11-26 00:00:00+00:00,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,66206.33369140630,61.229327408114900,51.50380482846940,-385.66257483757400,3565.440205742730,1877519768520,Bull,FALSE,Bull,
2024-11-27 00:00:00+00:00,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,66382.17779296880,66.63347842330500,50.30400080645900,-458.74509935386600,3709.5170214039700,1948653220958,Bull,FALSE,Bull,
2024-11-28 00:00:00+00:00,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,66553.1981640625,65.86271854987410,49.18989707173510,-556.9674032607940,3585.4694886251100,1896393212697,Bull,FALSE,Bull,
2024-11-29 00:00:00+00:00,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,66725.99853515630,68.17570226610640,48.59071454455920,-529.2913087387970,3564.0280296161700,1951361895173,Bull,FALSE,Bull,
2024-11-30 00:00:00+00:00,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,66900.47986328130,65.50081808782880,48.03433076932450,-603.0120359770580,3406.2492417864500,1919727667307,Bull,FALSE,Bull,
2024-12-01 00:00:00+00:00,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,67055.54134765630,66.65679186519140,47.603043867275100,-617.4184605864980,3314.226974515990,1956318362603,Bull,FALSE,Bull,
2024-12-02 00:00:00+00:00,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,67208.7099609375,62.798382527106800,46.52152043969360,-735.7700146557270,3339.620360264850,1883637578298,Bull,FALSE,Bull,
2024-12-03 00:00:00+00:00,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,67353.46140625,63.021418656391300,45.084479162724900,-812.3880754900590,3291.6218077459300,1950705389259,Bull,FALSE,Bull,
2024-12-04 00:00:00+00:00,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,67512.6000390625,67.29026374199440,44.50618391953870,-689.171303585299,3381.2777277283600,2027905206371,Bull,FALSE,Bull,
2024-12-05 00:00:00+00:00,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,67664.1760546875,61.29873079891600,44.868771064487700,-760.93441304116,3989.878425747760,1878686260791,Bull,FALSE,Bull,
2024-12-06 00:00:00+00:00,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,67806.5386328125,66.24947644663620,45.20545912765460,-598.2796027104590,4099.530524801500,1973221033449,Bull,FALSE,Bull,
