timestamp,close,high,low,open,volume,200_ma,rsi,adx,macd_histogram,atr,obv,market_state,questionable
2024-08-29 00:00:00,59388.1796875,61184.08203125,58786.2265625,59027.46875,32224990582,63589.3123242188,45.6673660420348,20.0947834139644,18.406541562014,2695.22288694362,1239687119466,Bull,False
2024-08-30 00:00:00,59119.4765625,59896.88671875,57768.53125,59388.6015625,32292756405,63635.11859375,44.9809594109327,20.071926344101,-81.8011834399945,2654.73235707264,1207394363061,Bear,False
2024-08-31 00:00:00,58969.8984375,59432.59375,58768.78515625,59117.48046875,12403470760,63681.2558789063,44.579271716815,20.050701922085,-148.280010564066,2512.52351683531,1194990892301,Bear,False
2024-09-01 00:00:00,57325.48828125,59062.0703125,57217.82421875,58969.80078125,24592449997,63708.74984375,40.316701423021,20.5720858471565,-285.192015862828,2464.78941518636,1170398442304,Bear,False
2024-09-02 00:00:00,59112.48046875,59403.0703125,57136.02734375,57326.96875,27036454524,63744.6194726563,46.3232125634127,20.8573004713803,-239.438927680813,2450.66466901234,1197434896828,Bear,False
2024-09-03 00:00:00,57431.0234375,59815.05859375,57425.16796875,59106.19140625,26666961053,63770.9735742188,42.0363257124278,20.8759797352196,-302.395946662994,2446.3236658686,1170767935775,Bear,False
2024-09-04 00:00:00,57971.5390625,58511.5703125,55673.1640625,57430.34765625,35627680312,63802.5162890625,43.835657257348494,21.5269389163669,-287.69971826489,2474.32956473513,1206395616087,Bear,False
2024-09-05 00:00:00,56160.48828125,58300.58203125,55712.453125,57971.703125,31030280656,63822.7059960938,39.420149867301,22.1314010131466,-374.518087884596,2482.45808912905,1175365335431,Bear,False
2024-09-06 00:00:00,53948.75390625,56976.109375,52598.69921875,56160.19140625,49361693566,63833.5540429688,34.8087897381815,23.6337020226384,-545.129766884949,2617.81180820911,1126003641865,Bear,False
2024-09-07 00:00:00,54139.6875,54838.14453125,53740.0703125,53949.0859375,19061486526,63842.8281054688,35.5101420805302,25.0286958171665,-604.742605020995,2509.25912324775,1145065128391,Bear,False
2024-09-08 00:00:00,54841.56640625,55300.859375,53653.7578125,54147.93359375,18268287531,63857.8400390625,38.1445888809017,26.0028269869978,-557.672849721523,2447.6764403372,1163333415922,Bear,False
2024-09-09 00:00:00,57019.53515625,58041.125,54598.43359375,54851.88671875,34618096173,63886.4128515625,45.5743639014583,25.2542648325541,-350.732331350592,2518.7489379024,1197951512095,Bear,False
2024-09-10 00:00:00,57648.7109375,58029.9765625,56419.4140625,57020.09765625,28857630507,63920.9966601563,47.5348941840619,24.5591714034279,-152.477038897679,2453.87847805222,1226809142602,Bear,False
2024-09-11 00:00:00,57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672,63949.8570117188,46.655959515996,24.2562905734289,-29.3621394703478,2451.74290595921,1189760079930,Bear,False
2024-09-12 00:00:00,58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949,63981.8258789063,49.2485719951928,23.652734574109,109.79086991848,2362.63682785498,1223595787879,Bear,False
2024-09-13 00:00:00,60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356,64012.0703710938,56.3697143554284,21.9685829857493,357.41737965728,2408.01349416891,1256086316235,Bear,False
2024-09-14 00:00:00,60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496,64026.6691210938,54.463408329404,20.4004265229342,467.116277983186,2317.3582334247,1239657910739,Bear,False
2024-09-15 00:00:00,59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867,64010.0593554688,51.7273828232002,19.3561683178436,467.20551886630096,2272.23331496579,1221536949872,Bear,False
2024-09-16 00:00:00,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,63995.0299804688,48.5631835898018,18.9440886383993,386.799906231592,2231.65749782538,1189504127759,Bear,False
2024-09-17 00:00:00,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,63984.3695117188,54.9099393052871,17.7249662043852,457.51567699736705,2335.68335735571,1227579697877,Bear,False
2024-09-18 00:00:00,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,63982.468671875,58.412438784332,16.7583419880864,568.749885439551,2343.54972468744,1268570400768,Bear,False
2024-09-19 00:00:00,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,63981.3341015625,61.5112344564677,16.8113051446674,695.038821645621,2337.76575997763,1311280653341,Ranging,False
2024-09-20 00:00:00,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,63955.6469140625,62.1061111962507,16.9574879834595,756.300172736433,2296.13433292565,1346457817563,Ranging,False
2024-09-21 00:00:00,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,63953.6151171875,62.6036978273264,17.0932291909094,768.635547406687,2186.42858816311,1360866433783,Ranging,False
2024-09-22 00:00:00,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,63941.3246484375,63.2571487724734,17.4140426903855,751.225568389246,2141.16192561574,1381049782585,Ranging,False
2024-09-23 00:00:00,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,63923.3462304688,61.7963613734576,18.0265632517524,677.818681531111,2138.61325012533,1349649497160,Ranging,False
2024-09-24 00:00:00,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,63903.3556054688,64.4885382591416,18.5953323444503,654.010831846801,2125.69779475924,1379587832403,Ranging,False
2024-09-25 00:00:00,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,63876.5769140625,59.1388025390998,19.1738435708609,525.053178592565,2106.65715986572,1354509454703,Ranging,False
2024-09-26 00:00:00,65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847,63857.3830664063,64.6867478614536,20.154798929273,539.759012493941,2179.14788728603,1391382584550,Bull,False
2024-09-27 00:00:00,65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449,63825.7168554688,66.1667052099568,21.3532802563265,551.362880926517,2139.75897569417,1423441397999,Bull,False
2024-09-28 00:00:00,65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984,63797.7486523438,66.4078947552948,22.4661557743047,526.440762501451,2043.8830555553,1438685035983,Bull,False
2024-09-29 00:00:00,65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575,63760.5076757813,65.1073665360989,23.491633467834,456.438151940594,1942.1291319442,1423896821408,Bull,False
2024-09-30 00:00:00,63329.5,65635.0546875,62873.6171875,65634.65625,37112957475,63720.1722070313,54.5875468971675,22.3079087069703,229.762220134411,2000.66901537676,1386783863933,Bull,False
2024-10-01 00:00:00,60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500,63677.3383789063,45.9454916371336,21.7242463079756,-95.6684219419738,2137.88573749271,1336562940433,Bull,False
2024-10-02 00:00:00,60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398,63653.92671875,45.3125024280906,21.2740738816508,-319.686927857929,2153.80377633251,1295800218035,Bull,False
2024-10-03 00:00:00,60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279,63615.7706054688,45.8109714732536,20.9152902712489,-446.556794154408,2113.54881909448,1331906665314,Bull,False
2024-10-04 00:00:00,62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513,63588.3650195313,50.8002468358166,19.9027978304729,-429.469426287177,2105.87038781987,1361492137827,Bull,False
2024-10-05 00:00:00,62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749,63589.2508984375,50.8839142916182,18.9626262783239,-404.113441644189,2004.12546056488,1374797548576,Bull,False
2024-10-06 00:00:00,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,63563.7773046875,53.6382303487208,17.6851989967809,-328.893820743219,1941.43234731025,1389573782243,Ranging,False
2024-10-07 00:00:00,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,63547.5036523438,51.16991255407,17.253974205455,-309.298063065121,1966.4126260738,1355320219633,Ranging,False
2024-10-08 00:00:00,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,63539.2696875,50.7180118429781,16.6346026992831,-294.409138435055,1921.0075947471,1327185744476,Ranging,False
2024-10-09 00:00:00,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,63521.8691796875,44.4583632450447,15.8232536769556,-374.807591790771,1940.52295628302,1299514762113,Ranging,False
2024-10-10 00:00:00,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,63487.0708203125,43.315716537594,15.8355098234972,-430.58295552168306,1969.16528976281,1269061948543,Ranging,False
2024-10-11 00:00:00,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,63449.5022070313,52.5778967582631,14.8601667406745,-308.867435279604,2068.13534719046,1299389090137,Ranging,False
2024-10-12 00:00:00,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,63415.5281445313,55.2889343753248,13.9804977907565,-172.371223157671,1992.23393846257,1316133201023,Ranging,False
2024-10-13 00:00:00,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,63382.5083007813,53.7765954919743,13.0416670025374,-102.907827591144,1938.28977321525,1297955671333,Ranging,False
2024-10-14 00:00:00,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,63359.0141601563,63.759324937169,13.6243841943345,146.818545586372,2088.43620682487,1341662629389,Ranging,False
2024-10-15 00:00:00,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,63344.7555664063,66.207128347326,14.6891852800449,355.720659423387,2158.72536169452,1390526500268,Ranging,False
2024-10-16 00:00:00,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,63334.5926367188,67.562610842895,15.8522219777986,500.25436164487104,2119.99944300206,1428721689802,Ranging,False
2024-10-17 00:00:00,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,63314.9235742188,66.4928911983791,16.8552374513941,545.66185541733,2058.91521939477,1395930791291,Ranging,False
2024-10-18 00:00:00,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,63308.5067773438,69.0211801473284,18.1752324980855,603.927844265194,2039.84482425943,1432787956305,Ranging,False
2024-10-19 00:00:00,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,63323.0855859375,68.7140110901344,19.400942184299,597.217928401877,1940.09642163375,1418344458397,Ranging,False
2024-10-20 00:00:00,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,63338.1900390625,70.3346877378475,20.7956544122683,593.127710751402,1891.0387531242,1437320305915,Ranging,False
2024-10-21 00:00:00,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,63332.485078125,61.554143371416,21.1037595978406,444.49594450545106,1944.02761450819,1399821694135,Bull,False
2024-10-22 00:00:00,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,63330.10390625,61.52151503253,21.2072471556155,315.904027411408,1892.32642329332,1368013221569,Bull,False
2024-10-23 00:00:00,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,63317.7843359375,56.8433816852446,20.3418072321604,147.004944693483,1915.35360957594,1335749241216,Bull,False
2024-10-24 00:00:00,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,63311.7768359375,62.549414061259,20.2263333657957,130.992864052495,1947.59732496337,1367163669863,Bull,False
2024-10-25 00:00:00,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,63286.832109375,55.5958248561616,19.5186064407971,4.10035164363694,2037.08060755527,1325693685557,Bull,False
2024-10-26 00:00:00,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,63276.2105078125,56.861866434987,18.8614314390127,-64.9730811125853,1959.95543022989,1345281783713,Bull,False
2024-10-27 00:00:00,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,63262.917578125,59.8877139247349,18.7233773711025,-59.427989221557,1918.10760932062,1362003091591,Bull,False
2024-10-28 00:00:00,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,63262.1533203125,65.5216552110118,19.4786846850568,60.6243337890592,1972.323695262,1400802948248,Bull,False
2024-10-29 00:00:00,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,63289.7764453125,71.6237139090891,21.2568586203049,299.257436389101,2106.25035095757,1459344822650,Bull,False
2024-10-30 00:00:00,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,63332.3667773438,69.8213369125519,22.9080201316066,395.209389338768,2062.48693303203,1418698184819,Bull,False
2024-10-31 00:00:00,70215.1875,72662.3125,69590.5,72335.046875,40627912076,63354.7490820313,60.6550160671866,23.2239372227935,284.541224428525,2134.58161638689,1378070272743,Bull,False
2024-11-01 00:00:00,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,63385.0303710938,57.8347421183488,23.0301315393682,138.331208594143,2180.63382235925,1328080477378,Bull,False
2024-11-02 00:00:00,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,63412.417421875,57.081107349247105,22.8501691190447,11.6246603414297,2084.41946451216,1309895865287,Bull,False
2024-11-03 00:00:00,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,63449.7395507813,54.8953586984475,21.7687076199808,-118.894598374123,2069.75613222558,1275027557632,Bull,False
2024-11-04 00:00:00,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,63471.2333203125,51.3072362249179,20.3976878817574,-269.034017382429,2109.74006920947,1233842738284,Bull,False
2024-11-05 00:00:00,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,63498.81328125,56.4161409097197,19.6544179752475,-264.868501179205,2177.89591248022,1279889627488,Bull,False
2024-11-06 00:00:00,75639.078125,76460.15625,69322.03125,69358.5,118592653963,63552.0364648438,70.1140649376422,20.9496154200076,138.348468156059,2532.1979901602,1398482281451,Bull,False
2024-11-07 00:00:00,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,63606.9275390625,70.5361514000168,22.2693434659718,386.448054809712,2527.23351318447,1461949936440,Bull,False
2024-11-08 00:00:00,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,63655.4665234375,71.5781007325902,23.5720826002844,547.357641382939,2461.28882027844,1517126794443,Bull,False
2024-11-09 00:00:00,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,63707.3244921875,71.9670521863541,24.7817689392889,617.947291991065,2368.26651615141,1546136274804,Bull,False
2024-11-10 00:00:00,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,63788.3109375,77.2707698310102,26.8952915442586,847.749568476402,2549.74692124774,1628706869299,Bull,False
2024-11-11 00:00:00,88701.484375,89604.5,80283.25,80471.4140625,117966845037,63909.4098242188,84.3638089818272,29.8681406401461,1452.5845832833,3033.42571258718,1746673714336,Bull,False
2024-11-12 00:00:00,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,64030.4122851563,81.8700862966182,32.6607189181681,1684.83176473315,3159.73626436667,1613000428961,Bull,False
2024-11-13 00:00:00,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,64166.2374023438,83.6991264147833,35.545620663935,1882.85555048779,3446.71380798334,1736559456830,Bull,False
2024-11-14 00:00:00,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,64286.9233984375,73.5620331939992,38.22445799929,1664.2702360965,3563.5489824131,1648942751582,Bull,False
2024-11-15 00:00:00,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,64423.0478320313,76.9960950940098,40.7206586030579,1648.48022530583,3647.85575152645,1727185861100,Bull,False
2024-11-16 00:00:00,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,64572.6559375,75.5896285735297,43.0385591636994,1480.97815984406,3506.56025141742,1682852668286,Bull,False
2024-11-17 00:00:00,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,64730.6151367188,73.5578668507783,44.3973755854665,1210.70259993493,3448.33273345903,1636502508981,Bull,False
2024-11-18 00:00:00,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,64887.711171875,74.2856647845316,45.8111765920293,977.364972914584,3430.82291767624,1712038284065,Bull,False
2024-11-19 00:00:00,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,65034.9809375,76.1157010378141,47.2980207041954,847.661293456552,3441.18433873508,1786559332360,Bull,False
2024-11-20 00:00:00,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,65187.2210351563,77.9852199305703,48.7853564223316,800.196679898726,3429.85141721829,1858290288786,Bull,False
2024-11-21 00:00:00,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,65359.5890039063,81.2788709837307,50.5777565213335,943.396698943722,3533.54897223841,1964314794368,Bull,False
2024-11-22 00:00:00,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,65538.767578125,81.6291622377626,52.2970599457192,962.087234977438,3454.92661261424,2042788374919,Bull,False
2024-11-23 00:00:00,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,65715.9799023438,77.7504370994494,53.8935559826488,790.224959291816,3335.41678760608,1998373730242,Bull,False
2024-11-24 00:00:00,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,65900.109296875,77.9689466380332,54.4848832196129,599.113445221382,3301.39427152707,2050085750865,Bull,False
2024-11-25 00:00:00,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,66050.3709765625,63.9295459437168,53.37236695464689,76.0524401482608,3515.01733695371,1969176288375,Bull,False
2024-11-26 00:00:00,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,66206.3336914063,61.2293274081149,51.5038048284694,-385.662574837574,3565.44020574273,1877519768520,Bull,False
2024-11-27 00:00:00,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,66382.1777929688,66.633478423305,50.304000806459,-458.745099353866,3709.5170214039695,1948653220958,Bull,False
2024-11-28 00:00:00,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,66553.1981640625,65.8627185498741,49.1898970717351,-556.967403260794,3585.46948862511,1896393212697,Bull,False
2024-11-29 00:00:00,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,66725.9985351563,68.1757022661064,48.5907145445592,-529.291308738797,3564.02802961617,1951361895173,Bull,False
2024-11-30 00:00:00,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,66900.4798632813,65.5008180878288,48.0343307693245,-603.012035977058,3406.24924178645,1919727667307,Bull,False
2024-12-01 00:00:00,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,67055.5413476563,66.6567918651914,47.603043867275105,-617.418460586498,3314.22697451599,1956318362603,Bull,False
2024-12-02 00:00:00,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,67208.7099609375,62.7983825271068,46.5215204396936,-735.770014655727,3339.62036026485,1883637578298,Bull,False
2024-12-03 00:00:00,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,67353.46140625,63.0214186563913,45.0844791627249,-812.388075490059,3291.62180774593,1950705389259,Bull,False
2024-12-04 00:00:00,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,67512.6000390625,67.2902637419944,44.5061839195387,-689.171303585299,3381.27772772836,2027905206371,Bull,False
2024-12-05 00:00:00,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,67664.1760546875,61.298730798916,44.868771064487696,-760.93441304116,3989.87842574776,1878686260791,Bull,False
2024-12-06 00:00:00,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,67806.5386328125,66.2494764466362,45.2054591276546,-598.279602710459,4099.5305248015,1973221033449,Bull,False
